都道府県,国籍,人口_2025,地域番号,地域,都道府県番号
岩手県,アルゼンチン,7.0,05,南米,03
岩手県,ウルグアイ,0.0,05,南米,03
岩手県,エクアドル,1.0,05,南米,03
岩手県,ガイアナ,0.0,05,南米,03
岩手県,コロンビア,4.0,05,南米,03
岩手県,スリナム,0.0,05,南米,03
岩手県,チリ,1.0,05,南米,03
岩手県,パラグアイ,3.0,05,南米,03
岩手県,ブラジル,102.0,05,南米,03
岩手県,ベネズエラ,0.0,05,南米,03
岩手県,ペルー,20.0,05,南米,03
岩手県,ボリビア,0.0,05,南米,03
岩手県,オーストラリア,40.0,06,オセアニア,03
岩手県,キリバス,0.0,06,オセアニア,03
岩手県,サモア,0.0,06,オセアニア,03
岩手県,ソロモン,0.0,06,オセアニア,03
岩手県,ツバル,0.0,06,オセアニア,03
岩手県,トンガ,2.0,06,オセアニア,03
岩手県,ナウル,0.0,06,オセアニア,03
岩手県,ニュージーランド,27.0,06,オセアニア,03
岩手県,バヌアツ,0.0,06,オセアニア,03
岩手県,パプアニューギニア,0.0,06,オセアニア,03
岩手県,パラオ,0.0,06,オセアニア,03
岩手県,フィジー,0.0,06,オセアニア,03
岩手県,マーシャル,0.0,06,オセアニア,03
岩手県,ミクロネシア,0.0,06,オセアニア,03
岩手県,無国籍,0.0,07,無国籍,03
宮城県,アフガニスタン,47.0,01,アジア,04
宮城県,アラブ首長国連邦,1.0,01,アジア,04
宮城県,イエメン,1.0,01,アジア,04
宮城県,イスラエル,6.0,01,アジア,04
宮城県,イラク,2.0,01,アジア,04
宮城県,イラン,25.0,01,アジア,04
宮城県,インド,312.0,01,アジア,04
宮城県,インドネシア,3148.0,01,アジア,04
宮城県,オマーン,0.0,01,アジア,04
宮城県,カタール,0.0,01,アジア,04
宮城県,韓国,2980.0,01,アジア,04
宮城県,（朝鮮）,207.0,01,アジア,04
宮城県,カンボジア,237.0,01,アジア,04
宮城県,キプロス,2.0,01,アジア,04
宮城県,クウェート,1.0,01,アジア,04
宮城県,サウジアラビア,2.0,01,アジア,04
宮城県,シリア,52.0,01,アジア,04
宮城県,シンガポール,36.0,01,アジア,04
宮城県,スリランカ,863.0,01,アジア,04
宮城県,タイ,443.0,01,アジア,04
宮城県,台湾,518.0,01,アジア,04
宮城県,中国,5735.0,01,アジア,04
宮城県,トルコ,39.0,01,アジア,04
宮城県,ネパール,3561.0,01,アジア,04
宮城県,バーレーン,0.0,01,アジア,04
宮城県,パキスタン,556.0,01,アジア,04
宮城県,パレスチナ,2.0,01,アジア,04
宮城県,バングラデシュ,588.0,01,アジア,04
宮城県,東ティモール,0.0,01,アジア,04
宮城県,フィリピン,1811.0,01,アジア,04
宮城県,ブータン,27.0,01,アジア,04
宮城県,ブルネイ,0.0,01,アジア,04
宮城県,ベトナム,5078.0,01,アジア,04
宮城県,マレーシア,86.0,01,アジア,04
宮城県,ミャンマー,1925.0,01,アジア,04
宮城県,モルディブ,2.0,01,アジア,04
宮城県,モンゴル,165.0,01,アジア,04
宮城県,ヨルダン,2.0,01,アジア,04
宮城県,ラオス,19.0,01,アジア,04
宮城県,レバノン,0.0,01,アジア,04
宮城県,アイスランド,1.0,02,ヨーロッパ,04
宮城県,アイルランド,15.0,02,ヨーロッパ,04
宮城県,アゼルバイジャン,2.0,02,ヨーロッパ,04
宮城県,アルバニア,1.0,02,ヨーロッパ,04
宮城県,アルメニア,0.0,02,ヨーロッパ,04
宮城県,アンドラ,0.0,02,ヨーロッパ,04
宮城県,イタリア,48.0,02,ヨーロッパ,04
宮城県,ウクライナ,43.0,02,ヨーロッパ,04
宮城県,ウズベキスタン,7.0,02,ヨーロッパ,04
宮城県,英国,146.0,02,ヨーロッパ,04
宮城県,エストニア,7.0,02,ヨーロッパ,04
宮城県,オーストリア,6.0,02,ヨーロッパ,04
宮城県,オランダ,26.0,02,ヨーロッパ,04
宮城県,カザフスタン,3.0,02,ヨーロッパ,04
宮城県,北マケドニア,3.0,02,ヨーロッパ,04
宮城県,ギリシャ,2.0,02,ヨーロッパ,04
宮城県,キルギス,1.0,02,ヨーロッパ,04
宮城県,クロアチア,3.0,02,ヨーロッパ,04
宮城県,コソボ共和国,1.0,02,ヨーロッパ,04
宮城県,サンマリノ,0.0,02,ヨーロッパ,04
宮城県,ジョージア,0.0,02,ヨーロッパ,04
宮城県,スイス,10.0,02,ヨーロッパ,04
宮城県,スウェーデン,23.0,02,ヨーロッパ,04
宮城県,スペイン,41.0,02,ヨーロッパ,04
宮城県,スロバキア,7.0,02,ヨーロッパ,04
宮城県,スロベニア,0.0,02,ヨーロッパ,04
宮城県,セルビア,1.0,02,ヨーロッパ,04
宮城県,セルビア・モンテネグロ,0.0,02,ヨーロッパ,04
宮城県,タジキスタン,0.0,02,ヨーロッパ,04
宮城県,チェコ,7.0,02,ヨーロッパ,04
宮城県,デンマーク,1.0,02,ヨーロッパ,04
宮城県,ドイツ,86.0,02,ヨーロッパ,04
宮城県,トルクメニスタン,0.0,02,ヨーロッパ,04
宮城県,ノルウェー,0.0,02,ヨーロッパ,04
宮城県,ハンガリー,7.0,02,ヨーロッパ,04
宮城県,フィンランド,13.0,02,ヨーロッパ,04
宮城県,フランス,163.0,02,ヨーロッパ,04
宮城県,ブルガリア,1.0,02,ヨーロッパ,04
宮城県,ベラルーシ,4.0,02,ヨーロッパ,04
宮城県,ベルギー,13.0,02,ヨーロッパ,04
宮城県,ポーランド,16.0,02,ヨーロッパ,04
宮城県,ボスニア・ヘルツェゴビナ,0.0,02,ヨーロッパ,04
宮城県,ポルトガル,8.0,02,ヨーロッパ,04
宮城県,マルタ,1.0,02,ヨーロッパ,04
宮城県,モナコ,0.0,02,ヨーロッパ,04
宮城県,モルドバ,2.0,02,ヨーロッパ,04
宮城県,モンテネグロ,1.0,02,ヨーロッパ,04
宮城県,ラトビア,4.0,02,ヨーロッパ,04
宮城県,リトアニア,5.0,02,ヨーロッパ,04
宮城県,リヒテンシュタイン,0.0,02,ヨーロッパ,04
宮城県,ルーマニア,15.0,02,ヨーロッパ,04
宮城県,ルクセンブルク,0.0,02,ヨーロッパ,04
宮城県,ロシア,115.0,02,ヨーロッパ,04
宮城県,アルジェリア,3.0,03,アフリカ,04
宮城県,アンゴラ,0.0,03,アフリカ,04
宮城県,ウガンダ,5.0,03,アフリカ,04
宮城県,エジプト,33.0,03,アフリカ,04
宮城県,エスワティニ,0.0,03,アフリカ,04
宮城県,エチオピア,10.0,03,アフリカ,04
宮城県,エリトリア,0.0,03,アフリカ,04
宮城県,ガーナ,19.0,03,アフリカ,04
宮城県,カーボベルデ,1.0,03,アフリカ,04
宮城県,ガボン,0.0,03,アフリカ,04
宮城県,カメルーン,5.0,03,アフリカ,04
宮城県,ガンビア,1.0,03,アフリカ,04
宮城県,ギニア,2.0,03,アフリカ,04
宮城県,ギニアビサウ,0.0,03,アフリカ,04
宮城県,ケニア,19.0,03,アフリカ,04
宮城県,コートジボワール,0.0,03,アフリカ,04
宮城県,コモロ,0.0,03,アフリカ,04
宮城県,コンゴ共和国,0.0,03,アフリカ,04
宮城県,コンゴ民主共和国,6.0,03,アフリカ,04
宮城県,サントメ・プリンシペ,0.0,03,アフリカ,04
宮城県,ザンビア,12.0,03,アフリカ,04
宮城県,シエラレオネ,0.0,03,アフリカ,04
宮城県,ジブチ,0.0,03,アフリカ,04
宮城県,ジンバブエ,15.0,03,アフリカ,04
宮城県,スーダン,9.0,03,アフリカ,04
宮城県,セーシェル,0.0,03,アフリカ,04
宮城県,赤道ギニア,0.0,03,アフリカ,04
宮城県,セネガル,7.0,03,アフリカ,04
宮城県,ソマリア,0.0,03,アフリカ,04
宮城県,タンザニア,5.0,03,アフリカ,04
宮城県,チャド,0.0,03,アフリカ,04
宮城県,中央アフリカ,0.0,03,アフリカ,04
宮城県,チュニジア,5.0,03,アフリカ,04
宮城県,トーゴ,0.0,03,アフリカ,04
宮城県,ナイジェリア,32.0,03,アフリカ,04
宮城県,ナミビア,1.0,03,アフリカ,04
宮城県,ニジェール,0.0,03,アフリカ,04
宮城県,ブルキナファソ,1.0,03,アフリカ,04
宮城県,ブルンジ,0.0,03,アフリカ,04
宮城県,ベナン,4.0,03,アフリカ,04
宮城県,ボツワナ,2.0,03,アフリカ,04
宮城県,マダガスカル,2.0,03,アフリカ,04
宮城県,マラウイ,2.0,03,アフリカ,04
宮城県,マリ,2.0,03,アフリカ,04
宮城県,南アフリカ共和国,32.0,03,アフリカ,04
宮城県,南スーダン共和国,0.0,03,アフリカ,04
宮城県,モーリシャス,0.0,03,アフリカ,04
宮城県,モーリタニア,1.0,03,アフリカ,04
宮城県,モザンビーク,1.0,03,アフリカ,04
宮城県,モロッコ,7.0,03,アフリカ,04
宮城県,リビア,0.0,03,アフリカ,04
宮城県,リベリア,2.0,03,アフリカ,04
宮城県,ルワンダ,0.0,03,アフリカ,04
宮城県,レソト,0.0,03,アフリカ,04
宮城県,アンティグア・バーブーダ,0.0,04,北米,04
宮城県,エルサルバドル,2.0,04,北米,04
宮城県,カナダ,146.0,04,北米,04
宮城県,キューバ,4.0,04,北米,04
宮城県,グアテマラ,2.0,04,北米,04
宮城県,グレナダ,0.0,04,北米,04
宮城県,コスタリカ,9.0,04,北米,04
宮城県,ジャマイカ,14.0,04,北米,04
宮城県,セントクリストファー・ネービス,0.0,04,北米,04
宮城県,セントビンセント,0.0,04,北米,04
宮城県,セントルシア,0.0,04,北米,04
宮城県,ドミニカ,0.0,04,北米,04
宮城県,ドミニカ共和国,4.0,04,北米,04
宮城県,トリニダード・トバゴ,2.0,04,北米,04
宮城県,ニカラグア,3.0,04,北米,04
宮城県,ハイチ,1.0,04,北米,04
宮城県,パナマ,0.0,04,北米,04
宮城県,バハマ,1.0,04,北米,04
宮城県,バルバドス,0.0,04,北米,04
宮城県,米国,812.0,04,北米,04
宮城県,ベリーズ,0.0,04,北米,04
宮城県,ホンジュラス,1.0,04,北米,04
宮城県,メキシコ,29.0,04,北米,04
宮城県,アルゼンチン,14.0,05,南米,04
宮城県,ウルグアイ,1.0,05,南米,04
宮城県,エクアドル,3.0,05,南米,04
宮城県,ガイアナ,0.0,05,南米,04
宮城県,コロンビア,12.0,05,南米,04
宮城県,スリナム,0.0,05,南米,04
宮城県,チリ,23.0,05,南米,04
宮城県,パラグアイ,3.0,05,南米,04
宮城県,ブラジル,184.0,05,南米,04
宮城県,ベネズエラ,8.0,05,南米,04
宮城県,ペルー,35.0,05,南米,04
宮城県,ボリビア,7.0,05,南米,04
宮城県,オーストラリア,104.0,06,オセアニア,04
宮城県,キリバス,2.0,06,オセアニア,04
宮城県,サモア,1.0,06,オセアニア,04
宮城県,ソロモン,3.0,06,オセアニア,04
宮城県,ツバル,0.0,06,オセアニア,04
宮城県,トンガ,2.0,06,オセアニア,04
宮城県,ナウル,0.0,06,オセアニア,04
宮城県,ニュージーランド,19.0,06,オセアニア,04
宮城県,バヌアツ,0.0,06,オセアニア,04
宮城県,パプアニューギニア,1.0,06,オセアニア,04
宮城県,パラオ,0.0,06,オセアニア,04
宮城県,フィジー,1.0,06,オセアニア,04
宮城県,マーシャル,1.0,06,オセアニア,04
宮城県,ミクロネシア,0.0,06,オセアニア,04
宮城県,無国籍,3.0,07,無国籍,04
秋田県,アフガニスタン,19.0,01,アジア,05
秋田県,アラブ首長国連邦,1.0,01,アジア,05
秋田県,イエメン,0.0,01,アジア,05
秋田県,イスラエル,4.0,01,アジア,05
秋田県,イラク,0.0,01,アジア,05
秋田県,イラン,7.0,01,アジア,05
秋田県,インド,50.0,01,アジア,05
秋田県,インドネシア,567.0,01,アジア,05
秋田県,オマーン,0.0,01,アジア,05
秋田県,カタール,0.0,01,アジア,05
秋田県,韓国,480.0,01,アジア,05
秋田県,（朝鮮）,38.0,01,アジア,05
秋田県,カンボジア,101.0,01,アジア,05
秋田県,キプロス,0.0,01,アジア,05
秋田県,クウェート,0.0,01,アジア,05
秋田県,サウジアラビア,0.0,01,アジア,05
秋田県,シリア,3.0,01,アジア,05
秋田県,シンガポール,13.0,01,アジア,05
秋田県,スリランカ,125.0,01,アジア,05
秋田県,タイ,99.0,01,アジア,05
秋田県,台湾,53.0,01,アジア,05
秋田県,中国,955.0,01,アジア,05
秋田県,トルコ,1.0,01,アジア,05
秋田県,ネパール,179.0,01,アジア,05
秋田県,バーレーン,0.0,01,アジア,05
秋田県,パキスタン,66.0,01,アジア,05
秋田県,パレスチナ,0.0,01,アジア,05
秋田県,バングラデシュ,15.0,01,アジア,05
秋田県,東ティモール,0.0,01,アジア,05
秋田県,フィリピン,1012.0,01,アジア,05
秋田県,ブータン,0.0,01,アジア,05
秋田県,ブルネイ,3.0,01,アジア,05
秋田県,ベトナム,1099.0,01,アジア,05
秋田県,マレーシア,49.0,01,アジア,05
秋田県,ミャンマー,365.0,01,アジア,05
秋田県,モルディブ,0.0,01,アジア,05
秋田県,モンゴル,91.0,01,アジア,05
秋田県,ヨルダン,0.0,01,アジア,05
秋田県,ラオス,8.0,01,アジア,05
秋田県,レバノン,0.0,01,アジア,05
秋田県,アイスランド,2.0,02,ヨーロッパ,05
秋田県,アイルランド,9.0,02,ヨーロッパ,05
秋田県,アゼルバイジャン,0.0,02,ヨーロッパ,05
秋田県,アルバニア,0.0,02,ヨーロッパ,05
秋田県,アルメニア,0.0,02,ヨーロッパ,05
秋田県,アンドラ,0.0,02,ヨーロッパ,05
秋田県,イタリア,12.0,02,ヨーロッパ,05
秋田県,ウクライナ,6.0,02,ヨーロッパ,05
秋田県,ウズベキスタン,16.0,02,ヨーロッパ,05
秋田県,英国,57.0,02,ヨーロッパ,05
秋田県,エストニア,2.0,02,ヨーロッパ,05
秋田県,オーストリア,2.0,02,ヨーロッパ,05
秋田県,オランダ,6.0,02,ヨーロッパ,05
秋田県,カザフスタン,5.0,02,ヨーロッパ,05
秋田県,北マケドニア,0.0,02,ヨーロッパ,05
秋田県,ギリシャ,1.0,02,ヨーロッパ,05
秋田県,キルギス,0.0,02,ヨーロッパ,05
秋田県,クロアチア,1.0,02,ヨーロッパ,05
秋田県,コソボ共和国,1.0,02,ヨーロッパ,05
秋田県,サンマリノ,0.0,02,ヨーロッパ,05
秋田県,ジョージア,0.0,02,ヨーロッパ,05
秋田県,スイス,0.0,02,ヨーロッパ,05
秋田県,スウェーデン,0.0,02,ヨーロッパ,05
秋田県,スペイン,5.0,02,ヨーロッパ,05
秋田県,スロバキア,1.0,02,ヨーロッパ,05
秋田県,スロベニア,1.0,02,ヨーロッパ,05
秋田県,セルビア,1.0,02,ヨーロッパ,05
秋田県,セルビア・モンテネグロ,0.0,02,ヨーロッパ,05
秋田県,タジキスタン,12.0,02,ヨーロッパ,05
秋田県,チェコ,1.0,02,ヨーロッパ,05
秋田県,デンマーク,4.0,02,ヨーロッパ,05
秋田県,ドイツ,18.0,02,ヨーロッパ,05
秋田県,トルクメニスタン,0.0,02,ヨーロッパ,05
秋田県,ノルウェー,2.0,02,ヨーロッパ,05
秋田県,ハンガリー,1.0,02,ヨーロッパ,05
秋田県,フィンランド,4.0,02,ヨーロッパ,05
秋田県,フランス,23.0,02,ヨーロッパ,05
秋田県,ブルガリア,0.0,02,ヨーロッパ,05
秋田県,ベラルーシ,1.0,02,ヨーロッパ,05
秋田県,ベルギー,3.0,02,ヨーロッパ,05
秋田県,ポーランド,7.0,02,ヨーロッパ,05
秋田県,ボスニア・ヘルツェゴビナ,0.0,02,ヨーロッパ,05
秋田県,ポルトガル,1.0,02,ヨーロッパ,05
秋田県,マルタ,0.0,02,ヨーロッパ,05
秋田県,モナコ,0.0,02,ヨーロッパ,05
秋田県,モルドバ,0.0,02,ヨーロッパ,05
秋田県,モンテネグロ,0.0,02,ヨーロッパ,05
秋田県,ラトビア,0.0,02,ヨーロッパ,05
秋田県,リトアニア,3.0,02,ヨーロッパ,05
秋田県,リヒテンシュタイン,0.0,02,ヨーロッパ,05
秋田県,ルーマニア,8.0,02,ヨーロッパ,05
秋田県,ルクセンブルク,1.0,02,ヨーロッパ,05
秋田県,ロシア,24.0,02,ヨーロッパ,05
秋田県,アルジェリア,0.0,03,アフリカ,05
秋田県,アンゴラ,0.0,03,アフリカ,05
秋田県,ウガンダ,3.0,03,アフリカ,05
秋田県,エジプト,5.0,03,アフリカ,05
秋田県,エスワティニ,0.0,03,アフリカ,05
秋田県,エチオピア,0.0,03,アフリカ,05
秋田県,エリトリア,0.0,03,アフリカ,05
秋田県,ガーナ,2.0,03,アフリカ,05
秋田県,カーボベルデ,0.0,03,アフリカ,05
秋田県,ガボン,0.0,03,アフリカ,05
秋田県,カメルーン,0.0,03,アフリカ,05
秋田県,ガンビア,0.0,03,アフリカ,05
秋田県,ギニア,0.0,03,アフリカ,05
秋田県,ギニアビサウ,0.0,03,アフリカ,05
秋田県,ケニア,2.0,03,アフリカ,05
秋田県,コートジボワール,1.0,03,アフリカ,05
秋田県,コモロ,0.0,03,アフリカ,05
秋田県,コンゴ共和国,0.0,03,アフリカ,05
秋田県,コンゴ民主共和国,2.0,03,アフリカ,05
秋田県,サントメ・プリンシペ,0.0,03,アフリカ,05
秋田県,ザンビア,1.0,03,アフリカ,05
秋田県,シエラレオネ,0.0,03,アフリカ,05
秋田県,ジブチ,1.0,03,アフリカ,05
秋田県,ジンバブエ,3.0,03,アフリカ,05
秋田県,スーダン,1.0,03,アフリカ,05
秋田県,セーシェル,0.0,03,アフリカ,05
秋田県,赤道ギニア,0.0,03,アフリカ,05
秋田県,セネガル,3.0,03,アフリカ,05
秋田県,ソマリア,0.0,03,アフリカ,05
秋田県,タンザニア,3.0,03,アフリカ,05
秋田県,チャド,0.0,03,アフリカ,05
秋田県,中央アフリカ,0.0,03,アフリカ,05
秋田県,チュニジア,0.0,03,アフリカ,05
秋田県,トーゴ,0.0,03,アフリカ,05
秋田県,ナイジェリア,2.0,03,アフリカ,05
秋田県,ナミビア,2.0,03,アフリカ,05
秋田県,ニジェール,0.0,03,アフリカ,05
秋田県,ブルキナファソ,0.0,03,アフリカ,05
秋田県,ブルンジ,0.0,03,アフリカ,05
秋田県,ベナン,1.0,03,アフリカ,05
秋田県,ボツワナ,8.0,03,アフリカ,05
秋田県,マダガスカル,5.0,03,アフリカ,05
秋田県,マラウイ,1.0,03,アフリカ,05
秋田県,マリ,1.0,03,アフリカ,05
秋田県,南アフリカ共和国,10.0,03,アフリカ,05
秋田県,南スーダン共和国,0.0,03,アフリカ,05
